Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-02-21 00:00:00-05:00,0.8964218497276307,0.8964218497276307,0.8964218497276307,0.8964218497276306,164400,0.0,0.0
1973-02-22 00:00:00-05:00,0.9027799367904664,0.9027799367904664,0.9027799367904664,0.9027799367904663,188400,0.0,0.0
1973-02-23 00:00:00-05:00,0.9027799367904664,0.9027799367904664,0.9027799367904664,0.9027799367904663,222000,0.0,0.0
1973-02-26 00:00:00-05:00,0.8837070465087891,0.8837070465087891,0.8837070465087891,0.8837070465087891,61200,0.0,0.0
1973-02-27 00:00:00-05:00,0.8519195914268494,0.8519195914268494,0.8519195914268494,0.8519195914268494,368400,0.0,0.0
1973-02-28 00:00:00-05:00,0.8455609679222107,0.8455609679222107,0.8455609679222107,0.8455609679222107,414000,0.0,0.0
1973-03-01 00:00:00-05:00,0.8010585308074951,0.8010585308074951,0.8010585308074951,0.8010585308074951,444000,0.0,0.0
1973-03-02 00:00:00-05:00,0.8137730956077576,0.8137730956077576,0.8137730956077576,0.8137730956077576,109200,0.0,0.0
1973-03-05 00:00:00-05:00,0.8550978302955627,0.8550978302955627,0.8550978302955627,0.8550978302955627,135600,0.0,0.0
1973-03-06 00:00:00-05:00,0.8837070465087891,0.8837070465087891,0.8837070465087891,0.8837070465087891,202800,0.0,0.0
1973-03-07 00:00:00-05:00,0.874170184135437,0.874170184135437,0.874170184135437,0.874170184135437,184800,0.0,0.0
1973-03-08 00:00:00-05:00,0.8868860006332396,0.8868860006332396,0.8868860006332396,0.8868860006332397,64800,0.0,0.0
1973-03-09 00:00:00-05:00,0.8550978302955627,0.8550978302955627,0.8550978302955627,0.8550978302955627,290400,0.0,0.0
1973-03-12 00:00:00-05:00,0.8519195914268494,0.8519195914268494,0.8519195914268494,0.8519195914268494,312000,0.0,0.0
1973-03-13 00:00:00-05:00,0.8455609679222107,0.8455609679222107,0.8455609679222107,0.8455609679222107,50400,0.0,0.0
1973-03-14 00:00:00-05:00,0.8423827290534972,0.8423827290534972,0.8423827290534972,0.8423827290534973,73200,0.0,0.0
1973-03-15 00:00:00-05:00,0.8137730956077576,0.8137730956077576,0.8137730956077576,0.8137730956077576,147600,0.0,0.0
1973-03-16 00:00:00-05:00,0.8105946779251099,0.8105946779251099,0.8105946779251099,0.8105946779251099,73200,0.0,0.0
1973-03-19 00:00:00-05:00,0.8169520497322083,0.8169520497322083,0.8169520497322083,0.8169520497322083,109200,0.0,0.0
1973-03-20 00:00:00-05:00,0.8010585308074951,0.8010585308074951,0.8010585308074951,0.8010585308074951,169200,0.0,0.0
1973-03-21 00:00:00-05:00,0.8010585308074951,0.8010585308074951,0.8010585308074951,0.8010585308074951,168000,0.0,0.0
1973-03-22 00:00:00-05:00,0.7915210127830505,0.7915210127830505,0.7915210127830505,0.7915210127830505,108000,0.0,0.0
1973-03-23 00:00:00-05:00,0.7883428931236267,0.7883428931236267,0.7883428931236267,0.7883428931236267,231600,0.0,0.0
1973-03-26 00:00:00-05:00,0.8201311230659485,0.8201311230659485,0.8201311230659485,0.8201311230659485,80400,0.0,0.0
1973-03-27 00:00:00-05:00,0.8296670913696289,0.8296670913696289,0.8296670913696289,0.8296670913696289,1088400,0.0,0.0
1973-03-28 00:00:00-05:00,0.8423827290534972,0.8423827290534972,0.8423827290534972,0.8423827290534973,162000,0.0,0.0
1973-03-29 00:00:00-05:00,0.8519195914268494,0.8519195914268494,0.8519195914268494,0.8519195914268494,124800,0.0,0.0
1973-03-30 00:00:00-05:00,0.8519195914268494,0.8519195914268494,0.8519195914268494,0.8519195914268494,150000,0.0,0.0
1973-04-02 00:00:00-05:00,0.8360246419906616,0.8360246419906616,0.8360246419906616,0.8360246419906616,97200,0.0,0.0
1973-04-03 00:00:00-05:00,0.8296670913696289,0.8296670913696289,0.8296670913696289,0.8296670913696289,60000,0.0,0.0
1973-04-04 00:00:00-05:00,0.8360246419906616,0.8360246419906616,0.8360246419906616,0.8360246419906616,54000,0.0,0.0
1973-04-05 00:00:00-05:00,0.8360246419906616,0.8360246419906616,0.8360246419906616,0.8360246419906616,106800,0.0,0.0
1973-04-06 00:00:00-05:00,0.8392038345336914,0.8392038345336914,0.8392038345336914,0.8392038345336914,97200,0.0,0.0
1973-04-09 00:00:00-05:00,0.8360246419906616,0.8360246419906616,0.8360246419906616,0.8360246419906616,116400,0.0,0.0
1973-04-10 00:00:00-05:00,0.8233094811439514,0.8233094811439514,0.8233094811439514,0.8233094811439514,322800,0.0,0.0
1973-04-11 00:00:00-05:00,0.8709916472434998,0.8709916472434998,0.8709916472434998,0.8709916472434998,346800,0.0,0.0
1973-04-12 00:00:00-05:00,0.8868860006332396,0.8868860006332396,0.8868860006332396,0.8868860006332397,164400,0.0,0.0
1973-04-13 00:00:00-05:00,0.8868860006332396,0.8868860006332396,0.8868860006332396,0.8868860006332397,183600,0.0,0.0
1973-04-16 00:00:00-05:00,0.8837070465087891,0.8837070465087891,0.8837070465087891,0.8837070465087891,69600,0.0,0.0
1973-04-17 00:00:00-05:00,0.8964218497276307,0.8964218497276307,0.8964218497276307,0.8964218497276306,213600,0.0,0.0
1973-04-18 00:00:00-05:00,0.8964218497276307,0.8964218497276307,0.8964218497276307,0.8964218497276306,52800,0.0,0.0
1973-04-19 00:00:00-05:00,0.947282910346985,0.947282910346985,0.947282910346985,0.9472829103469849,348000,0.0,0.0
1973-04-23 00:00:00-05:00,0.921852707862854,0.921852707862854,0.921852707862854,0.921852707862854,175200,0.0,0.0
1973-04-24 00:00:00-05:00,0.8805281519889833,0.8805281519889833,0.8805281519889833,0.8805281519889832,327600,0.0,0.0
1973-04-25 00:00:00-05:00,0.8646341562271119,0.8646341562271119,0.8646341562271119,0.8646341562271118,164400,0.0,0.0
1973-04-26 00:00:00-05:00,0.8837070465087891,0.8837070465087891,0.8837070465087891,0.8837070465087891,489600,0.0,0.0
1973-04-27 00:00:00-05:00,0.8646341562271119,0.8646341562271119,0.8646341562271119,0.8646341562271118,118800,0.0,0.0
1973-04-30 00:00:00-04:00,0.8868860006332396,0.8868860006332396,0.8868860006332396,0.8868860006332397,44400,0.0,0.0
1973-05-01 00:00:00-04:00,0.8773489594459534,0.8773489594459534,0.8773489594459534,0.8773489594459534,44400,0.0,0.0
1973-05-02 00:00:00-04:00,0.8678126931190491,0.8678126931190491,0.8678126931190491,0.8678126931190491,90000,0.0,0.0
1973-05-03 00:00:00-04:00,0.8678125577128452,0.8837064635920638,0.8455608566596311,0.8773489594459534,256800,0.0,0.0
1973-05-04 00:00:00-04:00,0.8773494628428811,0.8837069706367398,0.8646341562271119,0.8646341562271118,84000,0.0,0.0
1973-05-07 00:00:00-04:00,0.8646338506684133,0.8773491527906373,0.8582763451212757,0.8709916472434998,145200,0.0,0.0
1973-05-08 00:00:00-04:00,0.8709914552998429,0.8805278570329511,0.8646336601258474,0.8773489594459534,158400,0.0,0.0
1973-05-09 00:00:00-04:00,0.877349927086625,0.8837074382445174,0.8455617892407511,0.8519195914268494,141600,0.0,0.0
1973-05-10 00:00:00-04:00,0.8519191406393946,0.8709919550490224,0.8423827334345807,0.8646341562271118,88800,0.0,0.0
1973-05-11 00:00:00-04:00,0.8646343015594875,0.9027799367904664,0.8646343015594875,0.9027799367904663,103200,0.0,0.0
1973-05-14 00:00:00-04:00,0.8996008587475424,0.8996008587475424,0.8709916472434998,0.8709916472434998,33600,0.0,0.0
