Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-09-30 00:00:00-04:00,48.83286694652028,48.89508895201607,48.722788039379665,48.77926254272461,14500,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,48.990817508043285,49.00038815952236,48.938169796091614,48.96784210205078,4200,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,48.86733664548986,49.18226623535156,48.86637994543949,49.18226623535156,2700,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,49.033884392883394,49.22054310986684,48.90466053171263,49.090362548828125,18600,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,48.962093353271484,48.962093353271484,48.962093353271484,48.962093353271484,800,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,48.88552194620393,48.99081736981017,48.87595129475186,48.904666900634766,14600,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,48.92380667498954,48.962096579797056,48.89509107214706,48.95252227783203,8500,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,48.95251711065778,48.986019860946406,48.92380151084637,48.96879196166992,2800,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,48.74289237685673,48.74289237685673,48.50836944580078,48.50836944580078,1000,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,48.79936624033064,48.96592330932617,48.79936624033064,48.96592330932617,600,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,48.942952710262745,49.02910317222259,48.942952710262745,48.95826721191406,1400,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,49.086532252501875,49.12482215649765,49.086532252501875,49.121952056884766,2400,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,49.16311259075767,49.36412911161426,49.12482268634891,49.32488250732422,7700,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,49.20139803979727,49.297119140625,49.20139803979727,49.297119140625,3000,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,49.40815950926818,49.45123291015625,49.39284135762987,49.45123291015625,18500,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,49.68001943992448,49.69437724237945,49.60822677612305,49.60822677612305,10200,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,49.56514897838932,49.56514897838932,49.44071225795009,49.47708511352539,5200,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,49.60822259151324,49.60822259151324,49.526859283447266,49.526859283447266,500,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,49.584292224680055,49.670442686686066,49.584292224680055,49.65034103393555,6700,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,49.95761073087209,50.02461624145508,49.95761073087209,50.02461624145508,23000,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,49.96688051779291,50.014989624080286,49.96688051779291,50.01017761230469,1800,0.27,0.0,0.0
2025-10-29 00:00:00-04:00,50.006334440935156,50.082346613962535,50.00056076049805,50.00056076049805,12100,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,49.74558177241371,49.793690884581004,49.63973952335166,49.705169677734375,1300,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,49.93801257694776,50.01498640796,49.84179070007085,49.94474792480469,20700,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,50.04386068130899,50.04386068130899,49.765788029744066,49.779258728027344,5300,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,49.62049333615638,49.84179818045333,49.62049333615638,49.678226470947266,6300,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,49.68784744134364,49.79368968786193,49.68784744134364,49.77252197265625,10400,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,49.81774860606809,49.86104570702773,49.79369221409714,49.82929229736328,1600,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,49.812934823184456,49.832179201979244,49.812934823184456,49.823516845703125,1200,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,49.87066792746042,50.04385999552212,49.73595727598362,50.005374908447266,5100,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,50.072725241908145,50.14969908169468,50.072725241908145,50.12083435058594,2000,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,50.08235017500195,50.14008331298828,50.07272982058259,50.14008331298828,2400,0.0,0.0,0.0
2025-11-13 00:00:00-05:00,50.07272454172672,50.08234489513187,49.909149169921875,49.909149169921875,2200,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,49.92839792235907,49.92839792235907,49.83217969791748,49.85430908203125,2900,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,49.82736737340118,49.844688415527344,49.80331098219649,49.844688415527344,2500,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,49.93801398260501,49.93801398260501,49.87643051147461,49.87643051147461,27200,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,49.93802000156819,50.03038787841797,49.93802000156819,50.03038787841797,2100,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,50.14970488427005,50.14970488427005,49.837955474853516,49.837955474853516,2600,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,50.06310341141993,50.173757669667985,50.04001235961914,50.04001235961914,1500,0.0,0.0,0.0
2025-11-24 00:00:00-05:00,50.22855039838586,50.22855039838586,50.21887969970703,50.21887969970703,200,0.251,0.0,0.0
2025-11-25 00:00:00-05:00,50.16376715023637,50.319431460150675,50.16376715023637,50.27302169799805,1100,0.0,0.0,0.0
2025-11-26 00:00:00-05:00,50.24788958753937,50.40258757633957,50.24788958753937,50.35037612915039,1200,0.0,0.0,0.0
2025-11-28 00:00:00-05:00,50.41225108592908,50.41225108592908,50.402584075927734,50.402584075927734,300,0.0,0.0,0.0
2025-12-01 00:00:00-05:00,50.35423698601546,50.35423698601546,50.2768861600053,50.27978515625,1400,0.0,0.0,0.0
2025-12-02 00:00:00-05:00,50.4025822879977,50.610458034414506,50.4025822879977,50.50893783569336,3300,0.0,0.0,0.0
2025-12-03 00:00:00-05:00,50.644302919447995,50.6829746500519,50.63463222057881,50.66847229003906,1100,0.0,0.0,0.0
2025-12-04 00:00:00-05:00,50.56695570443332,50.62206615174674,50.56695570443332,50.616268157958984,700,0.0,0.0,0.0
2025-12-05 00:00:00-05:00,50.64429912980989,50.64429912980989,50.53794357995295,50.538909912109375,2000,0.0,0.0,0.0
2025-12-08 00:00:00-05:00,50.46059352335995,50.46059352335995,50.296228535266714,50.306861877441406,4100,0.0,0.0,0.0
2025-12-09 00:00:00-05:00,50.19953942335671,50.23821483951237,50.131859289229645,50.23338317871094,5300,0.0,0.0,0.0
2025-12-10 00:00:00-05:00,50.31556710057227,50.478965759277344,50.31556710057227,50.478965759277344,21800,0.0,0.0,0.0
2025-12-11 00:00:00-05:00,50.537951305236284,50.59596443810547,50.48960887199091,50.5234489440918,1300,0.0,0.0,0.0
2025-12-12 00:00:00-05:00,50.52827364028891,50.692642316614425,50.52827364028891,50.581451416015625,2000,0.0,0.0,0.0
2025-12-15 00:00:00-05:00,50.58145601657994,50.639469146728516,50.58145601657994,50.639469146728516,500,0.0,0.0,0.0
2025-12-16 00:00:00-05:00,50.77966537421546,50.77966537421546,50.72842025756836,50.72842025756836,1200,0.0,0.0,0.0
2025-12-17 00:00:00-05:00,50.566949262647995,50.61529168942609,50.54761155427861,50.599822998046875,41300,0.0,0.0,0.0
2025-12-18 00:00:00-05:00,50.78637673465461,50.87382233663425,50.78637673465461,50.828155517578125,1900,0.256,0.0,0.0
2025-12-19 00:00:00-05:00,50.78637464206426,50.81552193938266,50.728076341006116,50.79608917236328,15600,0.0,0.0,0.0
2025-12-22 00:00:00-05:00,50.766945690844906,50.932118663292556,50.766945690844906,50.77180480957031,900,0.0,0.0,0.0
2025-12-23 00:00:00-05:00,50.78636856821271,50.78636856821271,50.74750303882212,50.74847412109375,3500,0.0,0.0,0.0
2025-12-24 00:00:00-05:00,50.91073989868164,50.91073989868164,50.91073989868164,50.91073989868164,100,0.0,0.0,0.0
2025-12-26 00:00:00-05:00,50.92822899648285,50.932113325918834,50.88450434537951,50.901023864746094,1700,0.0,0.0,0.0
2025-12-29 00:00:00-05:00,50.873820557656025,50.91754150390625,50.873820557656025,50.91754150390625,2300,0.0,0.0,0.0
2025-12-30 00:00:00-05:00,50.9224029313581,51.03899583306692,50.901027998460656,50.9321174621582,16700,0.0,0.0,0.0
2025-12-31 00:00:00-05:00,50.951549757998265,50.98070076297146,50.79512023925781,50.79512023925781,1500,0.0,0.0,0.0
2026-01-02 00:00:00-05:00,50.802888896676116,50.883533209442476,50.77665484732597,50.84369659423828,6700,0.0,0.0,0.0
2026-01-05 00:00:00-05:00,51.03315783830979,51.26245927695742,51.029273509151565,51.121578216552734,14300,0.0,0.0,0.0
2026-01-06 00:00:00-05:00,51.21388491931642,51.243035923353325,51.14587208726591,51.19542694091797,3000,0.0,0.0,0.0
2026-01-07 00:00:00-05:00,51.11672399151967,51.126438521766055,50.98555374145508,50.98555374145508,1600,0.0,0.0,0.0
2026-01-08 00:00:00-05:00,50.87381835712212,50.96126395226148,50.87381835712212,50.9272575378418,1300,0.0,0.0,0.0
2026-01-09 00:00:00-05:00,51.08757792233957,51.19445258330388,51.08757792233957,51.16044616699219,1900,0.0,0.0,0.0
2026-01-12 00:00:00-05:00,51.09729235028461,51.09729235028461,51.06814505248205,51.08757781982422,3500,0.0,0.0,0.0
2026-01-13 00:00:00-05:00,51.01956418437509,51.053570602553805,51.01956418437509,51.034141540527344,1200,0.0,0.0,0.0
2026-01-14 00:00:00-05:00,51.029279139238405,51.14587203600509,51.029279139238405,51.138099670410156,1200,0.0,0.0,0.0
2026-01-15 00:00:00-05:00,51.23331944667437,51.38877788333371,51.19445391090416,51.3596305847168,15900,0.0,0.0,0.0
2026-01-16 00:00:00-05:00,51.25275109834037,51.25275109834037,51.17502002849284,51.20903015136719,2200,0.0,0.0,0.0
2026-01-20 00:00:00-05:00,50.90296656524349,51.0487104618937,50.87381926848195,50.98069763183594,19600,0.0,0.0,0.0
2026-01-21 00:00:00-05:00,51.141014930910615,53.68179281914921,51.141014930910615,51.456790924072266,45600,0.0,0.0,0.0
2026-01-22 00:00:00-05:00,51.34019180292148,51.505364750964524,51.3236759906856,51.41791915893555,38300,0.0,0.0,0.0
2026-01-23 00:00:00-05:00,51.41792414976443,51.592815350798034,51.379062321195846,51.511199951171875,15200,0.0,0.0,0.0
2026-01-26 00:00:00-05:00,51.61224585593824,51.63070754021246,51.510226610877424,51.57823944091797,2300,0.0,0.0,0.0
2026-01-27 00:00:00-05:00,51.63487899171633,51.663195496889216,51.586057045741434,51.588008880615234,4000,0.263,0.0,0.0
2026-01-28 00:00:00-05:00,51.537228707242946,51.63487631901404,51.50305297434195,51.58409881591797,1000,0.0,0.0,0.0
2026-01-29 00:00:00-05:00,51.46887688880273,51.59484100341797,51.42981784436191,51.59484100341797,12800,0.0,0.0,0.0
2026-01-30 00:00:00-05:00,51.66417012224633,51.68369964512301,51.57628913173909,51.586055755615234,6300,0.0,0.0,0.0
2026-02-02 00:00:00-05:00,51.673931930900814,51.78134244201833,51.58605466712344,51.59581756591797,11600,0.0,0.0,0.0
2026-02-03 00:00:00-05:00,51.65440886209658,51.66417176140686,51.546998345304814,51.60558319091797,16600,0.0,0.0,0.0
2026-02-04 00:00:00-05:00,51.67393279845141,51.68369942228545,51.42981935085886,51.5235595703125,20700,0.0,0.0,0.0
2026-02-05 00:00:00-05:00,51.71299233166114,51.71787564362421,51.67393328570788,51.71104049682617,4000,0.0,0.0,0.0
2026-02-06 00:00:00-05:00,51.804783939650065,51.86922801709357,51.78232293814816,51.851654052734375,22100,0.0,0.0,0.0
2026-02-09 00:00:00-05:00,51.81649937716833,51.94734308425671,51.761814477696,51.85848617553711,39600,0.0,0.0,0.0
2026-02-10 00:00:00-05:00,51.957105608688025,52.025457076441,51.80087315027044,51.95417785644531,19500,0.0,0.0,0.0
2026-02-11 00:00:00-05:00,51.97664101882155,52.00593344406907,51.96297072372257,51.99128723144531,1700,0.0,0.0,0.0
2026-02-12 00:00:00-05:00,52.1426296600568,52.308625002995264,52.07915778491831,52.088924407958984,9500,0.0,0.0,0.0
2026-02-13 00:00:00-05:00,52.35744989144889,52.35744989144889,52.210984061470015,52.24613571166992,1000,0.0,0.0,0.0
2026-02-17 00:00:00-05:00,52.35257375665945,52.386749491728956,52.27933897440315,52.313514709472656,2000,0.0,0.0,0.0
2026-02-18 00:00:00-05:00,52.357452392578125,52.38674853987379,52.28910092368105,52.357452392578125,12900,0.0,0.0,0.0
2026-02-19 00:00:00-05:00,52.455099236933236,52.455099236933236,52.22563199835133,52.26566696166992,4100,0.0,0.0,0.0
2026-02-20 00:00:00-05:00,52.30863124429979,52.42580466064155,52.30863124429979,52.33597183227539,1700,0.0,0.0,0.0
2026-02-23 00:00:00-05:00,52.37697934018085,52.37697934018085,52.32522964477539,52.32522964477539,2400,0.0,0.0,0.0
2026-02-24 00:00:00-05:00,52.328169448900525,52.377192656724816,52.30855941772461,52.30855941772461,2800,0.22,0.0,0.0
2026-02-25 00:00:00-05:00,52.328169616477645,52.39680285569765,52.328169616477645,52.36738967895508,4300,0.0,0.0,0.0
2026-02-26 00:00:00-05:00,52.33797587597834,52.37719219775553,52.14187930616851,52.35758590698242,4800,0.0,0.0,0.0
2026-02-27 00:00:00-05:00,52.23012263648564,52.31836590599143,52.21051260545869,52.27424240112305,17100,0.0,0.0,0.0
2026-03-02 00:00:00-05:00,52.02422515830602,52.17129478698629,51.96539506269523,52.153648376464844,4800,0.0,0.0,0.0
2026-03-03 00:00:00-05:00,51.700662047557614,52.08304829481743,51.661441986240995,52.021278381347656,11100,0.0,0.0,0.0
2026-03-04 00:00:00-05:00,52.063438714041894,52.3575854362274,52.00461236178954,52.21443557739258,6400,0.0,0.0,0.0
2026-03-05 00:00:00-05:00,52.02422239753123,52.06343871895952,51.92617224338315,52.0389289855957,7700,0.0,0.0,0.0
2026-03-06 00:00:00-05:00,51.59280909762717,51.72027242765191,51.553592776276496,51.61241912841797,5800,0.0,0.0,0.0
2026-03-09 00:00:00-04:00,51.21042376321523,51.81831976767306,51.21042376321523,51.77322006225586,75200,0.0,0.0,0.0
2026-03-10 00:00:00-04:00,51.92617128063177,51.945781311097804,51.735958099365234,51.735958099365234,2900,0.0,0.0,0.0
2026-03-11 00:00:00-04:00,51.671251687851125,51.671251687851125,51.62222847864896,51.642818450927734,1000,0.0,0.0,0.0
2026-03-12 00:00:00-04:00,51.36729616353346,51.38690619310631,51.162376403808594,51.162376403808594,4500,0.0,0.0,0.0
2026-03-13 00:00:00-04:00,51.306512397142306,51.31827916435482,50.941776275634766,50.941776275634766,14100,0.0,0.0,0.0
2026-03-16 00:00:00-04:00,51.092769622802734,51.092769622802734,51.092769622802734,51.092769622802734,300,0.0,0.0,0.0
2026-03-17 00:00:00-04:00,51.25944716175355,51.32808040088824,51.25944716175355,51.3055305480957,6800,0.0,0.0,0.0
2026-03-18 00:00:00-04:00,51.069231060558394,51.069231060558394,50.96530126725779,50.97314453125,800,0.0,0.0,0.0
2026-03-19 00:00:00-04:00,50.7201804945566,53.4361078951178,50.7201804945566,51.38886642456055,73500,0.0,0.0,0.0
2026-03-20 00:00:00-04:00,50.720182296764484,50.720182296764484,50.406429290771484,50.406429290771484,7000,0.0,0.0,0.0
2026-03-23 00:00:00-04:00,50.50447871864733,50.88490510268456,50.50447871864733,50.81431198120117,19600,0.0,0.0,0.0
2026-03-24 00:00:00-04:00,50.60252645972023,50.73979293395485,50.55350325324085,50.641746520996094,34300,0.0,0.0,0.0
2026-03-25 00:00:00-04:00,50.984913365779,51.00452339667048,50.9692268371582,50.9692268371582,1000,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,50.91797973346844,51.04608873262067,50.433143615722656,50.433143615722656,1700,0.262,0.0,0.0
2026-03-27 00:00:00-04:00,50.22817168727004,50.32671475978971,50.139481418331435,50.21831512451172,38500,0.0,0.0,0.0
2026-03-30 00:00:00-04:00,50.257730553294856,50.257730553294856,50.01629741006918,50.046844482421875,2400,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,50.366130183375724,50.63712549458884,50.366130183375724,50.612491607666016,5300,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,50.740600799782,50.848996669185986,50.59278244095754,50.78297424316406,2800,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,50.464675074502786,50.82337951660156,50.464675074502786,50.82337951660156,3300,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,50.78099912029625,50.87856103853799,50.77016141327622,50.85983657836914,2400,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,50.720892051997886,50.819435119628906,50.592783056735904,50.819435119628906,2600,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,51.676773322882525,51.676773322882525,51.43632507324219,51.43632507324219,14400,0.0,0.0,0.0
2026-04-09 00:00:00-04:00,51.51910389740928,51.79503127056065,51.45997955680186,51.748714447021484,2300,0.0,0.0,0.0
2026-04-10 00:00:00-04:00,51.92313581721119,51.94284518354135,51.73590247584053,51.84035873413086,5500,0.0,0.0,0.0
2026-04-13 00:00:00-04:00,51.76546199893058,52.20694351196289,51.76546199893058,52.20694351196289,8000,0.0,0.0,0.0
2026-04-14 00:00:00-04:00,52.474983869497244,52.474983869497244,52.447391510009766,52.447391510009766,700,0.0,0.0,0.0
2026-04-15 00:00:00-04:00,52.28774990126632,52.37644016413466,52.28774990126632,52.34687423706055,1600,0.0,0.0,0.0
2026-04-16 00:00:00-04:00,52.297604549229476,52.297604549229476,52.15668427620605,52.18428039550781,3500,0.0,0.0,0.0
2026-04-17 00:00:00-04:00,52.66222212495054,52.78047832739267,52.50455094753843,52.568607330322266,8600,0.0,0.0,0.0
2026-04-20 00:00:00-04:00,52.52426024501308,52.53411680812556,52.455279339935274,52.477943420410156,2300,0.0,0.0,0.0
2026-04-21 00:00:00-04:00,52.5045476773442,52.5045476773442,52.26902770996094,52.26902770996094,5600,0.0,0.0,0.0
2026-04-22 00:00:00-04:00,52.44049814225602,52.44049814225602,52.35673615186608,52.39812469482422,94800,0.0,0.0,0.0
2026-04-23 00:00:00-04:00,52.297605245907356,52.48483858365052,51.99211571247432,52.119239807128906,14800,0.0,0.0,0.0
2026-04-24 00:00:00-04:00,52.19906494676985,52.28775521865752,52.19906494676985,52.243408203125,900,0.0,0.0,0.0
2026-04-27 00:00:00-04:00,52.2047877688047,52.2047877688047,52.14043045043945,52.14043045043945,10800,0.251,0.0,0.0
2026-04-28 00:00:00-04:00,51.954285393144524,52.051318053599964,51.95329580353614,52.013694763183594,2200,0.0,0.0,0.0
2026-04-29 00:00:00-04:00,51.912701245501594,51.92260091888875,51.82854080200195,51.82854080200195,600,0.0,0.0,0.0
2026-04-30 00:00:00-04:00,51.96220895155345,52.09092737236617,51.9424058270392,52.085975646972656,1300,0.0,0.0,0.0
2026-05-01 00:00:00-04:00,52.150334124896155,52.427574097181584,51.86319825572392,52.20974349975586,14600,0.0,0.0,0.0
2026-05-04 00:00:00-04:00,52.179048352796094,52.249346987574924,51.75923194633617,51.897850036621094,3800,0.0,0.0,0.0
2026-05-05 00:00:00-04:00,52.07112365366525,52.28895424377652,52.07112365366525,52.170135498046875,6100,0.0,0.0,0.0
2026-05-06 00:00:00-04:00,52.5661892501263,52.75431326105384,52.5661892501263,52.63054656982422,3200,0.0,0.0,0.0
2026-05-07 00:00:00-04:00,52.616683787596415,52.616683787596415,52.38301221844413,52.415687561035156,3900,0.0,0.0,0.0
2026-05-08 00:00:00-04:00,52.57609048710807,52.764218280690116,52.57609048710807,52.60084533691406,28700,0.0,0.0,0.0
2026-05-11 00:00:00-04:00,52.546386529586634,52.566189653582526,52.47707748413086,52.47707748413086,1300,0.0,0.0,0.0
2026-05-12 00:00:00-04:00,52.30875543613938,52.4374700736697,52.30875543613938,52.353309631347656,9800,0.0,0.0,0.0
2026-05-13 00:00:00-04:00,52.249346313102805,52.43747032219538,52.249346313102805,52.348358154296875,6600,0.0,0.0,0.0
2026-05-14 00:00:00-04:00,52.44737568106759,52.44737568106759,52.35826350992636,52.39984893798828,2100,0.0,0.0,0.0
2026-05-15 00:00:00-04:00,52.031518407568555,52.031518407568555,51.9325065612793,51.9325065612793,3800,0.0,0.0,0.0
2026-05-18 00:00:00-04:00,52.02161831509125,52.031517988816574,51.823590847046646,51.8968620300293,14100,0.0,0.0,0.0
2026-05-19 00:00:00-04:00,51.665171857784756,51.78398683291541,51.55130483120041,51.60576248168945,14300,0.0,0.0,0.0
2026-05-20 00:00:00-04:00,51.61566346912666,52.110730248443275,51.496844722607634,52.09092712402344,49700,0.0,0.0,0.0
2026-05-21 00:00:00-04:00,51.81368993343011,52.150331710872436,51.81368993343011,51.979042053222656,2200,0.0,0.0,0.0
2026-05-22 00:00:00-04:00,52.07607515457884,52.07607515457884,52.00577274168752,52.043399810791016,5600,0.0,0.0,0.0
2026-05-26 00:00:00-04:00,52.30807245270446,52.30807245270446,52.28319549560547,52.28319549560547,2400,0.258,0.0,0.0
2026-05-27 00:00:00-04:00,52.427476846873425,52.51205622900097,52.27822648181319,52.507080078125,3700,0.0,0.0,0.0
2026-05-28 00:00:00-04:00,52.6662794612893,52.6662794612893,52.61155319213867,52.61155319213867,1100,0.0,0.0,0.0
2026-05-29 00:00:00-04:00,52.74588044341203,52.95483702072033,52.74588044341203,52.79165267944336,2600,0.0,0.0,0.0
2026-06-01 00:00:00-04:00,52.636433096647075,52.65633010864258,52.51702825052833,52.65633010864258,1600,0.0,0.0,0.0
2026-06-02 00:00:00-04:00,52.82548529631661,52.91006088256836,52.79563598250799,52.91006088256836,1300,0.0,0.0,0.0
2026-06-03 00:00:00-04:00,52.696129089189775,52.855331747030284,52.68618058368945,52.70608139038086,3100,0.0,0.0,0.0
2026-06-04 00:00:00-04:00,52.85533414256794,52.99463600003055,52.845385636616726,52.890159606933594,2600,0.0,0.0,0.0
2026-06-05 00:00:00-04:00,52.616530827575545,52.62548486229392,52.56678070758665,52.60956573486328,2200,0.0,0.0,0.0
2026-06-08 00:00:00-04:00,52.565784234835704,52.586679513685596,52.507080078125,52.507080078125,2400,0.0,0.0,0.0
2026-06-09 00:00:00-04:00,52.66628312673744,52.72598555060893,52.50708045877114,52.637428283691406,8300,0.0,0.0,0.0
2026-06-10 00:00:00-04:00,52.606579857089926,52.606579857089926,52.43742868571006,52.43842315673828,1700,0.0,0.0,0.0
2026-06-11 00:00:00-04:00,52.98468780517578,52.98468780517578,52.98468780517578,52.98468780517578,800,0.0,0.0,0.0
2026-06-12 00:00:00-04:00,53.02448956395457,53.104088999319664,53.00458875619056,53.05632781982422,7600,0.0,0.0,0.0
2026-06-15 00:00:00-04:00,53.341899087243576,53.342893558253174,53.24338952192997,53.27622604370117,1600,0.0,0.0,0.0
2026-06-16 00:00:00-04:00,53.34289497324414,53.34289497324414,53.23841857910156,53.23841857910156,6200,0.0,0.0,0.0
2026-06-17 00:00:00-04:00,53.109062047388036,53.109062047388036,53.03742218017578,53.03742218017578,800,0.0,0.0,0.0
2026-06-18 00:00:00-04:00,53.22349228920414,53.22349228920414,53.14388906047634,53.21752166748047,2600,0.0,0.0,0.0
2026-06-22 00:00:00-04:00,53.0742376083573,53.0742376083573,52.57672882080078,52.57672882080078,86600,0.0,0.0,0.0
2026-06-23 00:00:00-04:00,52.78568323569412,52.85533416445428,52.64638137817383,52.64638137817383,24800,0.0,0.0,0.0
2026-06-24 00:00:00-04:00,52.94488510534686,52.974738214146214,52.88518647912993,52.922000885009766,12300,0.0,0.0,0.0
