Date,Close
2024-08-13,87.53770446777344
2024-08-14,87.07051849365234
2024-08-15,89.8490982055664
2024-08-16,90.06056213378906
2024-08-19,91.16706848144531
2024-08-20,91.0834732055664
2024-08-21,92.2342529296875
2024-08-22,90.64085388183594
2024-08-23,92.39160919189453
2024-08-26,91.6736068725586
2024-08-27,91.43263244628906
2024-08-28,90.54742431640625
2024-08-29,90.6556167602539
2024-08-30,92.02278137207031
2024-09-03,90.7588882446289
2024-09-04,90.99494171142578
2024-09-05,92.02769470214844
2024-09-06,89.70155334472656
2024-09-09,91.00969696044922
2024-09-10,92.05229187011719
2024-09-11,92.971923828125
2024-09-12,94.01942443847656
2024-09-13,94.65874481201172
2024-09-16,94.49645233154297
2024-09-17,94.97840881347656
2024-09-18,94.7915267944336
2024-09-19,96.95045471191406
2024-09-20,96.72915649414062
2024-09-23,97.90447998046875
2024-09-24,98.76197052001953
2024-09-25,98.40714263916016
2024-09-26,98.82601928710938
2024-09-27,98.973876953125
2024-09-30,98.74224853515625
2024-10-01,98.34307861328125
2024-10-02,97.51025390625
2024-10-03,96.38172912597656
2024-10-04,97.65808868408203
2024-10-07,96.1402587890625
2024-10-08,97.07659149169922
2024-10-09,97.77143096923828
2024-10-10,97.28849029541016
2024-10-11,96.8745346069336
2024-10-14,97.2983627319336
2024-10-15,97.51025390625
2024-10-16,98.02275848388672
2024-10-17,97.93405151367188
2024-10-18,98.31843566894531
2024-10-21,97.55460357666016
2024-10-22,97.16036987304688
2024-10-23,95.6326904296875
2024-10-24,98.64861297607422
2024-10-25,98.95906829833984
2024-10-28,99.19070434570312
2024-10-29,98.67326354980469
2024-10-30,98.5352783203125
2024-10-31,97.02730560302734
2024-11-01,98.6042709350586
2024-11-04,98.26422882080078
2024-11-05,100.0038070678711
2024-11-06,103.20208740234375
2024-11-07,104.52771759033203
2024-11-08,106.01102447509766
2024-11-11,108.14979553222656
2024-11-12,106.70589447021484
2024-11-13,107.61756896972656
2024-11-14,106.08988952636719
2024-11-15,105.18315124511719
2024-11-18,106.15396118164062
2024-11-19,106.2328109741211
2024-11-20,105.7646484375
2024-11-21,105.95191192626953
2024-11-22,107.47958374023438
2024-11-25,108.57852935791016
2024-11-26,108.9727783203125
2024-11-27,108.43561553955078
2024-11-29,109.54934692382812
2024-12-02,110.50537872314453
2024-12-03,110.4216079711914
2024-12-04,111.44661712646484
2024-12-05,112.3582992553711
2024-12-06,114.72373962402344
2024-12-09,114.35906982421875
2024-12-10,114.54632568359375
2024-12-11,116.55695343017578
2024-12-12,115.59107208251953
2024-12-13,116.04937744140625
2024-12-16,117.62139129638672
2024-12-17,117.99099731445312
2024-12-18,112.67369079589844
2024-12-19,112.52091217041016
2024-12-20,112.80674743652344
2024-12-23,113.1489028930664
2024-12-24,115.76569366455078
2024-12-26,115.33615112304688
2024-12-27,113.43033599853516
2024-12-30,111.60844421386719
2024-12-31,110.76910400390625
2025-01-02,109.31258392333984
2025-01-03,111.52452850341797
2025-01-06,111.96393585205078
2025-01-07,109.79644775390625
2025-01-08,110.10749816894531
2025-01-10,109.02622985839844
2025-01-13,109.6434097290039
2025-01-14,109.43109130859375
2025-01-15,112.21574401855469
2025-01-16,111.60844421386719
2025-01-17,113.17359161376953
2025-01-21,114.00305938720703
2025-01-22,113.57351684570312
2025-01-23,114.25979614257812
2025-01-24,113.56363677978516
2025-01-27,114.21043395996094
2025-01-28,114.34868621826172
2025-01-29,114.02281188964844
2025-01-30,115.1386489868164
2025-01-31,114.6301040649414
2025-02-03,113.11434936523438
2025-02-04,114.44742584228516
2025-02-05,113.1489028930664
2025-02-06,113.59819793701172
2025-02-07,111.37639617919922
2025-02-10,111.75657653808594
2025-02-11,110.48767852783203
2025-02-12,110.46793365478516
2025-02-13,112.12687683105469
2025-02-14,112.07749938964844
2025-02-18,111.7664566040039
2025-02-19,111.7022705078125
2025-02-20,110.7394790649414
2025-02-21,107.82646179199219
2025-02-24,107.42159271240234
2025-02-25,106.85873413085938
2025-02-26,106.41931915283203
2025-02-27,104.88379669189453
2025-02-28,106.62667846679688
2025-03-03,104.66162872314453
2025-03-04,102.8150634765625
2025-03-05,104.38019561767578
2025-03-06,101.73377227783203
2025-03-07,101.5461654663086
2025-03-10,97.92215728759766
2025-03-11,96.96432495117188
2025-03-12,97.52717590332031
2025-03-13,95.09307098388672
2025-03-14,97.11737060546875
2025-03-17,97.27042388916016
2025-03-18,95.53742980957031
2025-03-19,97.36917877197266
2025-03-20,97.13713836669922
2025-03-21,97.4876708984375
2025-03-24,101.14244079589844
2025-03-25,101.9494400024414
2025-03-26,100.6176528930664
2025-03-27,100.6820068359375
2025-03-28,97.55301666259766
2025-03-31,97.76097106933594
2025-04-01,98.78085327148438
2025-04-02,100.6572494506836
2025-04-03,94.57752227783203
2025-04-04,90.49796295166016
2025-04-07,89.42855834960938
2025-04-08,87.30460357666016
2025-04-09,96.81038665771484
2025-04-10,93.02788543701172
2025-04-11,93.92893981933594
2025-04-14,94.20126342773438
2025-04-15,93.5229721069336
2025-04-16,91.21585083007812
2025-04-17,91.79015350341797
2025-04-21,89.33944702148438
2025-04-22,92.16641998291016
2025-04-23,94.22601318359375
2025-04-24,96.1024169921875
